study_id,link_to_study,study_title,study_year,Journal,Citations,Label
hm0160,https://scholar.google.com/scholar?oi=bibs&cluster=4393475858791608835&btnI=1&hl=en,"Mortality due to cirrhosis and liver cancer in the United States, 1999-2016: observational study",2018,BMJ,380,H_and_M
hm0161,https://scholar.google.com/scholar?oi=bibs&cluster=9811228174722889220&btnI=1&hl=en,Is ethnicity linked to incidence or outcomes of covid-19?,2020,BMJ,326,H_and_M
hm0162,https://scholar.google.com/scholar?oi=bibs&cluster=18261548368350495281&btnI=1&hl=en,Covid-19: identifying and isolating asymptomatic people helped eliminate virus in Italian village,2020,BMJ,281,H_and_M
hm0163,https://scholar.google.com/scholar?oi=bibs&cluster=6295576518868701032&btnI=1&hl=en,Low cigarette consumption and risk of coronary heart disease and stroke: meta-analysis of 141 cohort studies in 55 study reports,2018,BMJ,0,H_and_M
hm0164,https://scholar.google.com/scholar?oi=bibs&cluster=3517144514552754465&btnI=1&hl=en,Physical distancing interventions and incidence of coronavirus disease 2019: natural experiment in 149 countries,2020,BMJ,342,H_and_M
hm0165,https://scholar.google.com/scholar?oi=bibs&cluster=10239071176673976723&btnI=1&hl=en,Ultra-processed food intake and risk of cardiovascular disease: prospective cohort study (NutriNet-Santé),2019,BMJ,0,H_and_M
hm0166,https://scholar.google.com/scholar?oi=bibs&cluster=8113056846041454334&btnI=1&hl=en,Postsurgical prescriptions for opioid naive patients and association with overdose and misuse: retrospective cohort study,2018,BMJ,373,H_and_M
hm0167,https://scholar.google.com/scholar?oi=bibs&cluster=5299582248809765035&btnI=1&hl=en,"Associations of grip strength with cardiovascular, respiratory, and cancer outcomes and all cause mortality: prospective cohort study of half a million UK Biobank participants",2018,BMJ,0,H_and_M
hm0168,https://scholar.google.com/scholar?oi=bibs&cluster=2666400980173569366&btnI=1&hl=en,Vitamin D supplementation to prevent acute respiratory tract infections: systematic review and meta-analysis of individual participant data,2017,BMJ,2,H_and_M
hm0169,https://scholar.google.com/scholar?oi=bibs&cluster=15320148967921973689&btnI=1&hl=en,Obesity and pregnancy: mechanisms of short term and long term adverse consequences for mother and child,2017,BMJ,588,H_and_M
hm0170,https://scholar.google.com/scholar?oi=bibs&cluster=1542232084813264137&btnI=1&hl=en,Coffee consumption and health: umbrella review of meta-analyses of multiple health outcomes,2017,BMJ,6,H_and_M
hm0171,https://scholar.google.com/scholar?oi=bibs&cluster=1948318513592860759&btnI=1&hl=en,"Association between active commuting and incident cardiovascular disease, cancer, and mortality: prospective cohort study",2017,BMJ,257,H_and_M
hm0172,https://scholar.google.com/scholar?oi=bibs&cluster=17328686474456066874&btnI=1&hl=en,Food based dietary patterns and chronic disease prevention,2018,BMJ,298,H_and_M
hm0173,https://scholar.google.com/scholar?oi=bibs&cluster=12395471158366635582&btnI=1&hl=en,Mortality due to cancer treatment delay: systematic review and meta-analysis,2020,BMJ,474,H_and_M
hm0174,https://scholar.google.com/scholar?oi=bibs&cluster=17488962986494289978&btnI=1&hl=en,"Association between continuity of care in general practice and hospital admissions for ambulatory care sensitive conditions: cross sectional study of routinely collected, person level data",2017,BMJ,219,H_and_M
hm0175,https://scholar.google.com/scholar?oi=bibs&cluster=15856240793625378224&btnI=1&hl=en,"Effects of weight loss interventions for adults who are obese on mortality, cardiovascular disease, and cancer: systematic review and meta-analysis",2017,BMJ,269,H_and_M
hm0176,https://www.bmj.com/content/368/bmj.m1052.full,Bearing the brunt of covid-19: older people in low and middle income countries,2020,BMJ,173,H_and_M
hm0177,https://www.bmj.com/content/361/bmj.k1315.abstract,Anticholinergic drugs and risk of dementia: case-control study,2018,BMJ,1,H_and_M
hm0178,https://www.bmj.com/content/372/bmj.n84.full,Effect of tocilizumab on clinical outcomes at 15 days in patients with severe or critical coronavirus disease 2019: randomised controlled trial,2021,BMJ,0,H_and_M
hm0179,https://www.bmj.com/content/369/bmj.m1847,Waste in covid-19 research,2020,BMJ,0,H_and_M
hm0180,https://www.bmj.com/content/360/bmj.j5145.abstract,The role of the gut microbiome in systemic inflammatory disease,2018,BMJ,305,H_and_M
hm0181,https://www.bmj.com/content/364/bmj.k4891.abstract,Sepsis associated acute kidney injury,2019,BMJ,0,H_and_M
hm0182,https://www.bmj.com/content/357/bmj.j2709.full,"Physical activity, cognitive decline, and risk of dementia: 28 year follow-up of Whitehall II cohort study",2017,BMJ,207,H_and_M
hm0183,https://www.bmj.com/content/363/bmj.k4738.short,Impact of patient and public involvement on enrolment and retention in clinical trials: systematic review and meta-analysis,2018,BMJ,243,H_and_M
hm0184,https://www.bmj.com/content/364/bmj.l869.long,Role of maternal age and pregnancy history in risk of miscarriage: prospective register based study,2019,BMJ,1,H_and_M
hm0185,https://www.bmj.com/content/361/bmj.k2234.short,Dietary and nutritional approaches for prevention and management of type 2 diabetes,2018,BMJ,226,H_and_M
hm0186,https://www.bmj.com/content/369/bmj.m1361.full,Progression to type 2 diabetes in women with a known history of gestational diabetes: systematic review and meta-analysis,2020,BMJ,376,H_and_M
hm0187,https://www.bmj.com/content/369/bmj.m1401.short,Covid-19: A&E visits in England fall by 25% in week after lockdown,2020,BMJ,201,H_and_M
hm0188,https://www.bmj.com/content/356/bmj.j108.abstract,Psychological distress in relation to site specific cancer mortality: pooling of unpublished data from 16 prospective cohort studies,2017,BMJ,205,H_and_M
hm0189,https://www.bmj.com/content/366/bmj.l4185.full,"Prevalence, severity, and nature of preventable patient harm across medical care settings: systematic review and meta-analysis",2019,BMJ,238,H_and_M
hm0190,https://www.bmj.com/content/363/bmj.k4365,Sodium glucose cotransporter 2 inhibitors and risk of serious adverse events: nationwide register based cohort study,2018,BMJ,223,H_and_M
hm0191,https://www.bmj.com/content/373/bmj.n1114.full,"Arterial events, venous thromboembolism, thrombocytopenia, and bleeding after vaccination with Oxford-AstraZeneca ChAdOx1-S in Denmark and Norway: population based cohort study",2021,BMJ,252,H_and_M
hm0192,https://www.bmj.com/content/362/bmj.k3310,Environmental toxic metal contaminants and risk of cardiovascular disease: systematic review and meta-analysis,2018,BMJ,0,H_and_M
hm0193,https://www.bmj.com/content/361/bmj.k1675,Dementia And Physical Activity (DAPA) trial of moderate to high intensity exercise training for people with dementia: randomised controlled trial,2018,BMJ,205,H_and_M
hm0194,https://www.bmj.com/content/365/bmj.l2219,"Prevalence of vaping and smoking among adolescents in Canada, England, and the United States: repeat national cross sectional surveys",2019,BMJ,0,H_and_M
hm0195,https://www.bmj.com/content/361/bmj.k1036.abstract,Increased cardiovascular risk in rheumatoid arthritis: mechanisms and implications,2018,BMJ,253,H_and_M
hm0196,https://www.bmj.com/content/361/bmj.k1479,Biases in electronic health record data due to processes within the healthcare system: retrospective observational study,2018,BMJ,1,H_and_M
hm0197,https://www.bmj.com/content/372/bmj.n699/rapid-responses?int_source=trendmd&int_medium=cpc&int_campaign=usage-042019,Covid-19: European countries suspend use of Oxford-AstraZeneca vaccine after reports of blood clots,2021,BMJ,219,H_and_M
hm0198,https://www.bmj.com/content/372/bmj.n513.long,Covid-19 vaccine hesitancy among ethnic minority groups,2021,BMJ,228,H_and_M
hm0199,https://www.bmj.com/content/368/bmj.l6669.short,"Healthy lifestyle and life expectancy free of cancer, cardiovascular disease, and type 2 diabetes: prospective cohort study",2020,BMJ,233,H_and_M
hm0200,https://www.bmj.com/content/366/bmj.l2368.long,Role of diet in type 2 diabetes incidence: umbrella review of meta-analyses of prospective observational studies,2019,BMJ,240,H_and_M
hm0201,https://www.bmj.com/content/361/bmj.k2139.abstract,"Dietary fat and cardiometabolic health: evidence, controversies, and consensus for guidance",2018,BMJ,186,H_and_M
hm0202,https://www.bmj.com/content/368/bmj.m1141,Covid-19: control measures must be equitable and inclusive,2020,BMJ,114,H_and_M
hm0203,https://www.bmj.com/content/361/bmj.k2400,Risk of meticillin resistant Staphylococcus aureus and Clostridium difficile in patients with a documented penicillin allergy: population based matched cohort study,2018,BMJ,0,H_and_M
hm0204,https://www.bmj.com/content/372/bmj.m4573.long,Sodium-glucose cotransporter protein-2 (SGLT-2) inhibitors and glucagon-like peptide-1 (GLP-1) receptor agonists for type 2 diabetes: systematic review and network meta-analysis of randomised controlled trials,2021,BMJ,4,H_and_M
hm0205,https://www.bmj.com/content/357/bmj.j2563,Risk of major congenital malformations in relation to maternal overweight and obesity severity: cohort study of 1.2 million singletons,2017,BMJ,138,H_and_M
hm0206,https://www.bmj.com/content/359/bmj.j4587.abstract,Handling time varying confounding in observational research,2017,BMJ,158,H_and_M
hm0207,https://www.bmj.com/content/368/bmj.m1185.abstract,Non-steroidal anti-inflammatory drugs and covid-19,2020,BMJ,132,H_and_M
hm0208,https://www.bmj.com/content/362/bmj.k2575,"Predicted lean body mass, fat mass, and all cause and cause specific mortality in men: prospective US cohort study",2018,BMJ,196,H_and_M
hm0209,https://www.bmj.com/content/357/bmj.j2224,Montgomery and informed consent: where are we now?,2017,BMJ,173,H_and_M
hm0210,https://jamanetwork.com/journals/jama/article-abstract/2763667,Case-Fatality Rate and Characteristics of Patients Dying in Relation to COVID-19 in Italy,2020,JAMA,1716,H_and_M
hm0211,https://jamanetwork.com/journals/jama/article-abstract/2762028,Presumed Asymptomatic Carrier Transmission of COVID-19,2020,JAMA,3119,H_and_M
hm0212,https://jamanetwork.com/journals/jama/fullarticle/2768351/,Persistent Symptoms in Patients After Acute COVID-19,2020,JAMA,2775,H_and_M
hm0213,https://jamanetwork.com/journals/jama/article-abstract/2762692,"Air, Surface Environmental, and Personal Protective Equipment Contamination by Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) From a Symptomatic Patient",2020,JAMA,1534,H_and_M
hm0214,https://jamanetwork.com/journals/jama/article-abstract/2632503,"Risks of Breast, Ovarian, and Contralateral Breast Cancer for BRCA1 and BRCA2 Mutation Carriers",2017,JAMA,1,H_and_M
hm0215,https://jamanetwork.com/journals/jama/article-abstract/2764789,COVID-19 and African Americans,2020,JAMA,2,H_and_M
hm0216,https://jamanetwork.com/journals/jama/article-abstract/2766098,COVID-19 and Racial/Ethnic Disparities,2020,JAMA,8,H_and_M
hm0217,https://jamanetwork.com/journals/jama/article-abstract/2633917,Prevalence and Ethnic Pattern of Diabetes and Prediabetes in China in 2013,2017,JAMA,1186,H_and_M
hm0218,https://jamanetwork.com/journals/jama/article-abstract/2596292,"Global Burden of Hypertension and Systolic Blood Pressure of at Least 110 to 115 mm Hg, 1990-2015",2017,JAMA,2,H_and_M
hm0219,https://jamanetwork.com/journals/jama/fullarticle/2676543/?oref=vuukle,"Trends in Obesity and Severe Obesity Prevalence in US Youth and Adults by Sex and Age, 2007-2008 to 2015-2016",2018,JAMA,1228,H_and_M
hm0220,https://jamanetwork.com/journals/jama/article-abstract/2763852,Turbulent Gas Clouds and Respiratory Pathogen Emissions,2020,JAMA,485,H_and_M
hm0221,https://jamanetwork.com/journals/jama/article-abstract/2613728,"Trends in Thyroid Cancer Incidence and Mortality in the United States, 1974-2013",2017,JAMA,0,H_and_M
hm0222,https://jamanetwork.com/journals/jama/article-abstract/2766943,Effect of Convalescent Plasma Therapy on Time to Clinical Improvement in Patients With Severe and Life-threatening COVID-19,2020,JAMA,62,H_and_M
hm0223,https://jamanetwork.com/journals/jama/article-abstract/2654187,"Incidence and Trends of Sepsis in US Hospitals Using Clinical vs Claims Data, 2009-2014",2017,JAMA,1049,H_and_M
hm0224,https://jamanetwork.com/journals/jama/article-abstract/2702871,Prevalence of Burnout Among Physicians,2018,JAMA,0,H_and_M
hm0225,https://jamanetwork.com/journals/jama/article-abstract/2763854,Antibodies in Infants Born to Mothers With COVID-19 Pneumonia,2020,JAMA,293,H_and_M
hm0226,https://jamanetwork.com/journals/jama/article-abstract/2770277,Effect of Dexamethasone on Days Alive and Ventilator-Free in Patients With Moderate or Severe Acute Respiratory Distress Syndrome and COVID-19,2020,JAMA,0,H_and_M
hm0227,https://jamanetwork.com/journals/jama/article-abstract/2761659,Novel Coronavirus Infection in Hospitalized Infants Under 1 Year of Age in China,2020,JAMA,0,H_and_M
hm0228,https://jamanetwork.com/journals/jama/article-abstract/2598770,Effect of Continuous Glucose Monitoring on Glycemic Control in Adults With Type 1 Diabetes Using Insulin Injections,2017,JAMA,0,H_and_M
hm0229,https://jamanetwork.com/journals/jama/article-abstract/2658320,Effect of Robotic-Assisted vs Conventional Laparoscopic Surgery on Risk of Conversion to Open Laparotomy Among Patients Undergoing Resection for Rectal Cancer,2017,JAMA,0,H_and_M
hm0230,https://jamanetwork.com/journals/jama/article-abstract/2618635,Depression Is the Leading Cause of Disability Around the World,2017,JAMA,341,H_and_M
hm0231,https://jamanetwork.com/journals/jama/article-abstract/2775647,Effect of Bamlanivimab as Monotherapy or in Combination With Etesevimab on Viral Load in Patients With Mild to Moderate COVID-19,2021,JAMA,726,H_and_M
hm0232,https://jamanetwork.com/journals/jama/article-abstract/2765183,Alterations in Smell or Taste in Mildly Symptomatic Outpatients With SARS-CoV-2 Infection,2020,JAMA,0,H_and_M
hm0233,https://jamanetwork.com/journals/jama/article-abstract/2770278,Effect of Hydrocortisone on Mortality and Organ Support in Patients With Severe COVID-19,2020,JAMA,0,H_and_M
